authorID,supervisorID,confjorID,supervisorsIDs
a23069,s23069,j12389,editor34395
a59986,s59986,j11610,editor34396
a26037,s26037,j3135,editor34397
a84504,s84504,j1799,editor34398
a1805,s1805,j3208,editor34399
a74556,s74556,j17639,editor34400
a39372,s39372,j16266,editor34401
a49721,s49721,j11026,editor34402
a105430,s105430,j10983,editor34403
a98127,s98127,j12416,editor34404
a57715,s57715,j10710,editor34405
a15680,s15680,j16259,editor34406
a54430,s54430,j2846,editor34407
a58143,s58143,j10076,editor34408
a91929,s91929,j160,editor34409
a89370,s89370,j12861,editor34410
a24302,s24302,j5298,editor34411
a63839,s63839,j15806,editor34412
a18654,s18654,j7523,editor34413
a75183,s75183,j9490,editor34414
a84966,s84966,j7221,editor34415
a55128,s55128,j3460,editor34416
a4850,s4850,j6314,editor34417
a38898,s38898,j6299,editor34418
a62030,s62030,j14401,editor34419
a98043,s98043,j5618,editor34420
a80701,s80701,j12681,editor34421
a47017,s47017,j11271,editor34422
a54423,s54423,j18001,editor34423
a92793,s92793,j7579,editor34424
a51154,s51154,j6690,editor34425
a101528,s101528,j8795,editor34426
a71429,s71429,j3570,editor34427
a51823,s51823,j16535,editor34428
a15499,s15499,j1467,editor34429
a81133,s81133,j627,editor34430
a24779,s24779,j4078,editor34431
a76218,s76218,j14093,editor34432
a91231,s91231,j18087,editor34433
a97598,s97598,j6092,editor34434
a27148,s27148,j5050,editor34435
a79252,s79252,j10777,editor34436
a101519,s101519,j6254,editor34437
a28005,s28005,j8985,editor34438
a76753,s76753,j12097,editor34439
a41737,s41737,j13367,editor34440
a42189,s42189,j11906,editor34441
a82149,s82149,j13675,editor34442
a53280,s53280,j6319,editor34443
a18357,s18357,j19238,editor34444
a2241,s2241,j6344,editor34445
a56551,s56551,j5234,editor34446
a97184,s97184,j1066,editor34447
a77182,s77182,j4747,editor34448
a51657,s51657,c140,chair632
a46189,s46189,j9470,editor34449
a29887,s29887,j9903,editor34450
a63357,s63357,j1108,editor34451
a55626,s55626,j11254,editor34452
a40713,s40713,j13523,editor34453
a32620,s32620,j19874,editor34454
a14188,s14188,j12540,editor34455
a66410,s66410,j7844,editor34456
a85356,s85356,j19911,editor34457
a54728,s54728,j3484,editor34458
a32464,s32464,j13076,editor34459
a3568,s3568,j7594,editor34460
a31469,s31469,j13510,editor34461
a86194,s86194,j1562,editor34462
a23744,s23744,j9288,editor34463
a22561,s22561,j13300,editor34464
a50144,s50144,j19721,editor34465
a80022,s80022,j8681,editor34466
a20218,s20218,j16337,editor34467
a55338,s55338,j4589,editor34468
a53132,s53132,j11757,editor34469
a12910,s12910,j714,editor34470
a86514,s86514,j17668,editor34471
a9356,s9356,j19710,editor34472
a6196,s6196,j18625,editor34473
a67205,s67205,j1658,editor34474
a17721,s17721,j19638,editor34475
a3495,s3495,j19886,editor34476
a92940,s92940,j5855,editor34477
a46859,s46859,j18188,editor34478
a60203,s60203,j2542,editor34479
a35188,s35188,j10539,editor34480
a71461,s71461,j8775,editor34481
a72736,s72736,j16854,editor34482
a52361,s52361,j10654,editor34483
a23435,s23435,j18546,editor34484
a33321,s33321,j1033,editor34485
a30378,s30378,j19200,editor34486
a17846,s17846,j12628,editor34487
a44593,s44593,j14813,editor34488
a2828,s2828,j14582,editor34489
a25946,s25946,j15787,editor34490
a82081,s82081,j12531,editor34491
a20425,s20425,j15795,editor34492
a45138,s45138,j19771,editor34493
a55832,s55832,j14695,editor34494
a104473,s104473,j1341,editor34495
a19143,s19143,j8862,editor34496
a4500,s4500,j12396,editor34497
a76539,s76539,j10896,editor34498
a29175,s29175,j6312,editor34499
a33548,s33548,j11371,editor34500
a29935,s29935,j2005,editor34501
a27178,s27178,j17915,editor34502
a51794,s51794,j3418,editor34503
a31372,s31372,j12107,editor34504
a82145,s82145,j3116,editor34505
a99080,s99080,j2241,editor34506
a1123,s1123,j18555,editor34507
a105538,s105538,j18454,editor34508
a92450,s92450,j2742,editor34509
a20468,s20468,c44,chair633
a77055,s77055,j5683,editor34510
a27158,s27158,j3115,editor34511
a104164,s104164,j15183,editor34512
a94725,s94725,j11028,editor34513
a35556,s35556,j15656,editor34514
a19365,s19365,j136,editor34515
a27171,s27171,j548,editor34516
a6751,s6751,j15767,editor34517
a95446,s95446,j16405,editor34518
a57108,s57108,j216,editor34519
a86980,s86980,j16052,editor34520
a12163,s12163,j15823,editor34521
a18613,s18613,j9168,editor34522
a10685,s10685,j8759,editor34523
a9261,s9261,j11661,editor34524
a58114,s58114,j2761,editor34525
a97669,s97669,j2112,editor34526
a31798,s31798,j14405,editor34527
a7789,s7789,j16747,editor34528
a38592,s38592,j5849,editor34529
a51687,s51687,j19131,editor34530
a8340,s8340,j555,editor34531
a70170,s70170,j11155,editor34532
a88168,s88168,j9133,editor34533
a20795,s20795,j10305,editor34534
a6164,s6164,j16243,editor34535
a69241,s69241,j468,editor34536
a12617,s12617,j5263,editor34537
a2481,s2481,j11750,editor34538
a67389,s67389,j17821,editor34539
a98191,s98191,j6610,editor34540
a42709,s42709,j5390,editor34541
a898,s898,j771,editor34542
a59692,s59692,j6420,editor34543
a44856,s44856,j1595,editor34544
a54794,s54794,j16888,editor34545
a64634,s64634,j6005,editor34546
a87596,s87596,j13014,editor34547
a31827,s31827,j19643,editor34548
a48685,s48685,j8890,editor34549
a18259,s18259,j15951,editor34550
a30509,s30509,j15480,editor34551
a66671,s66671,j19977,editor34552
a52954,s52954,j4560,editor34553
a36315,s36315,j18732,editor34554
a7334,s7334,j19657,editor34555
a35485,s35485,j1202,editor34556
a22341,s22341,j9856,editor34557
a80862,s80862,j4323,editor34558
a359,s359,j16984,editor34559
a7614,s7614,j7252,editor34560
a20586,s20586,j6899,editor34561
a39353,s39353,c204,chair634
a96861,s96861,j1366,editor34562
a98216,s98216,j7270,editor34563
a66557,s66557,j5898,editor34564
a64615,s64615,j15988,editor34565
a100932,s100932,j3183,editor34566
a68601,s68601,j12768,editor34567
a78980,s78980,j4287,editor34568
a86420,s86420,j16281,editor34569
a52486,s52486,j13154,editor34570
a40066,s40066,j17216,editor34571
a35274,s35274,j6404,editor34572
a58912,s58912,j16371,editor34573
a9248,s9248,j14666,editor34574
a67614,s67614,j868,editor34575
a33982,s33982,j4572,editor34576
a14534,s14534,j13805,editor34577
a84212,s84212,j8946,editor34578
a58347,s58347,j13107,editor34579
a100529,s100529,j3026,editor34580
a71611,s71611,j14115,editor34581
a96826,s96826,j9416,editor34582
a105512,s105512,j17102,editor34583
a47412,s47412,j16062,editor34584
a76929,s76929,j12096,editor34585
a12284,s12284,j4331,editor34586
a34938,s34938,c187,chair635
a42027,s42027,j17761,editor34587
a63011,s63011,j8808,editor34588
a102244,s102244,j3043,editor34589
a44909,s44909,j3049,editor34590
a52269,s52269,j4875,editor34591
a11896,s11896,j2827,editor34592
a5300,s5300,j18413,editor34593
a26879,s26879,j931,editor34594
a39589,s39589,j19019,editor34595
a64888,s64888,j11731,editor34596
a13630,s13630,j265,editor34597
a104817,s104817,j17907,editor34598
a81416,s81416,j9989,editor34599
a68883,s68883,j14176,editor34600
a57497,s57497,j14713,editor34601
a72813,s72813,j4238,editor34602
a69932,s69932,j10752,editor34603
a70095,s70095,j16850,editor34604
a70101,s70101,j13494,editor34605
a69737,s69737,j13531,editor34606
a94647,s94647,j15274,editor34607
a23721,s23721,j1983,editor34608
a81185,s81185,j18875,editor34609
a12465,s12465,j12654,editor34610
a28596,s28596,j14784,editor34611
a40578,s40578,j11483,editor34612
a66331,s66331,j18874,editor34613
a37277,s37277,j14689,editor34614
a40421,s40421,j5754,editor34615
a98244,s98244,j7312,editor34616
a6515,s6515,j849,editor34617
a84502,s84502,j9197,editor34618
a25571,s25571,j362,editor34619
a90558,s90558,j11414,editor34620
a33882,s33882,j11734,editor34621
a65816,s65816,j4340,editor34622
a94727,s94727,j1061,editor34623
a40559,s40559,j14671,editor34624
a84031,s84031,j17399,editor34625
a10215,s10215,j9325,editor34626
a61977,s61977,j17557,editor34627
a8783,s8783,j7700,editor34628
a95236,s95236,j245,editor34629
a42194,s42194,j3958,editor34630
a105159,s105159,j19949,editor34631
a32373,s32373,j10773,editor34632
a96017,s96017,j14760,editor34633
a41903,s41903,j10635,editor34634
a69062,s69062,j3453,editor34635
a65508,s65508,j16948,editor34636
a76912,s76912,j14292,editor34637
a10746,s10746,j6375,editor34638
a62682,s62682,j11381,editor34639
a85345,s85345,j13951,editor34640
a63660,s63660,j15915,editor34641
a48072,s48072,j1941,editor34642
a39561,s39561,j990,editor34643
a55475,s55475,j9047,editor34644
a20007,s20007,j14844,editor34645
a39108,s39108,j899,editor34646
a68729,s68729,j5191,editor34647
a57725,s57725,j10364,editor34648
a21356,s21356,j6363,editor34649
a36001,s36001,j5096,editor34650
a77835,s77835,j12809,editor34651
a17222,s17222,j2954,editor34652
a35907,s35907,j10693,editor34653
a7550,s7550,j19769,editor34654
a8607,s8607,j9708,editor34655
a88640,s88640,j15262,editor34656
a14604,s14604,j10228,editor34657
a64003,s64003,j2298,editor34658
a51768,s51768,j18818,editor34659
a70295,s70295,j13230,editor34660
a78109,s78109,j19020,editor34661
a26395,s26395,j14882,editor34662
a100008,s100008,j2721,editor34663
a100408,s100408,j14123,editor34664
a83528,s83528,j10620,editor34665
a102675,s102675,j12182,editor34666
a91134,s91134,j152,editor34667
a98236,s98236,j7265,editor34668
a19557,s19557,j4496,editor34669
a53287,s53287,j3641,editor34670
a82685,s82685,j13790,editor34671
a75288,s75288,j8779,editor34672
a55848,s55848,j12618,editor34673
a72568,s72568,j14883,editor34674
a809,s809,j14385,editor34675
a35220,s35220,j5562,editor34676
a15781,s15781,j9082,editor34677
a79875,s79875,j3156,editor34678
a71738,s71738,j17560,editor34679
a29154,s29154,j1866,editor34680
a33956,s33956,j1412,editor34681
a33569,s33569,j2316,editor34682
a26771,s26771,j2551,editor34683
a62786,s62786,j14544,editor34684
a58163,s58163,j11658,editor34685
a33101,s33101,j15993,editor34686
a84421,s84421,j15202,editor34687
a41959,s41959,j2092,editor34688
a3430,s3430,j12434,editor34689
a85780,s85780,j5728,editor34690
a58064,s58064,j1007,editor34691
a71883,s71883,j12967,editor34692
a5868,s5868,j2908,editor34693
a867,s867,j6987,editor34694
a81620,s81620,j17334,editor34695
a50597,s50597,j10510,editor34696
a90419,s90419,j3101,editor34697
a69113,s69113,j6268,editor34698
a5411,s5411,j2785,editor34699
a34478,s34478,j11376,editor34700
a46977,s46977,j13866,editor34701
a13044,s13044,j8713,editor34702
a13838,s13838,j18273,editor34703
a10710,s10710,j11583,editor34704
a46899,s46899,j6466,editor34705
a5667,s5667,j18314,editor34706
a102027,s102027,j8801,editor34707
a104534,s104534,j3134,editor34708
a80675,s80675,j4437,editor34709
a27996,s27996,j13728,editor34710
a94277,s94277,j9962,editor34711
a96402,s96402,j4748,editor34712
a18196,s18196,j13074,editor34713
a59102,s59102,j3967,editor34714
a56256,s56256,j14328,editor34715
a62215,s62215,j19257,editor34716
a15354,s15354,j15769,editor34717
a77426,s77426,j2198,editor34718
a81337,s81337,j8046,editor34719
a97065,s97065,j5531,editor34720
a57595,s57595,j882,editor34721
a75698,s75698,j1181,editor34722
a7471,s7471,j3760,editor34723
a84551,s84551,j13307,editor34724
a88943,s88943,j2022,editor34725
a49654,s49654,j16017,editor34726
a71085,s71085,j6237,editor34727
a12634,s12634,j10378,editor34728
a41046,s41046,j12003,editor34729
a13165,s13165,j15465,editor34730
a82937,s82937,j12077,editor34731
a2092,s2092,j10063,editor34732
a38704,s38704,c183,chair636
a102633,s102633,j19136,editor34733
a47844,s47844,j18530,editor34734
a64937,s64937,j5542,editor34735
a82420,s82420,j17372,editor34736
a58787,s58787,j17972,editor34737
a34025,s34025,j17978,editor34738
a94697,s94697,j17640,editor34739
a59082,s59082,j13978,editor34740
a26699,s26699,j16042,editor34741
a4005,s4005,j16309,editor34742
a24292,s24292,j14990,editor34743
a32858,s32858,j13495,editor34744
a83592,s83592,j15402,editor34745
a77290,s77290,j13000,editor34746
a56353,s56353,j6101,editor34747
a10882,s10882,j3715,editor34748
a82730,s82730,j17179,editor34749
a76255,s76255,j10599,editor34750
a86738,s86738,j2555,editor34751
a33478,s33478,j15199,editor34752
a99372,s99372,j19853,editor34753
a103129,s103129,j1702,editor34754
a40738,s40738,j424,editor34755
a87988,s87988,j5548,editor34756
a75016,s75016,c90,chair637
a103933,s103933,j11025,editor34757
a28578,s28578,j6972,editor34758
a2629,s2629,j19354,editor34759
a77886,s77886,j14236,editor34760
a44300,s44300,j2965,editor34761
a68841,s68841,j1507,editor34762
a14162,s14162,j19793,editor34763
a32623,s32623,j15617,editor34764
a3787,s3787,j16102,editor34765
a71100,s71100,j13352,editor34766
a6696,s6696,j13991,editor34767
a20414,s20414,j7575,editor34768
a61878,s61878,j9326,editor34769
a76837,s76837,j11683,editor34770
a36402,s36402,j7552,editor34771
a80889,s80889,j16919,editor34772
a92709,s92709,j16343,editor34773
a76279,s76279,j5559,editor34774
a30309,s30309,j2924,editor34775
a73761,s73761,j3243,editor34776
a88966,s88966,j9054,editor34777
a5460,s5460,j10086,editor34778
a103945,s103945,j14468,editor34779
a84320,s84320,j1757,editor34780
a71578,s71578,j12660,editor34781
a29382,s29382,j10441,editor34782
a25645,s25645,j9405,editor34783
a29323,s29323,j652,editor34784
a21334,s21334,j12067,editor34785
a85206,s85206,j14655,editor34786
a101241,s101241,j2791,editor34787
a94239,s94239,j13949,editor34788
a224,s224,j18325,editor34789
a76127,s76127,j12957,editor34790
a54566,s54566,j3886,editor34791
a33938,s33938,j5784,editor34792
a4279,s4279,j7755,editor34793
a79216,s79216,j16074,editor34794
a31944,s31944,j15905,editor34795
a51032,s51032,j14022,editor34796
a84456,s84456,j12581,editor34797
a3524,s3524,j19341,editor34798
a61658,s61658,j10060,editor34799
a84175,s84175,j19032,editor34800
a94711,s94711,j7799,editor34801
a22549,s22549,j544,editor34802
a87429,s87429,j11751,editor34803
a53576,s53576,j7911,editor34804
a40737,s40737,j2339,editor34805
a51882,s51882,j1806,editor34806
a57994,s57994,j12537,editor34807
a99202,s99202,j9641,editor34808
a28295,s28295,j4137,editor34809
a68976,s68976,j2438,editor34810
a83387,s83387,j12406,editor34811
a29091,s29091,j10107,editor34812
a80918,s80918,j14119,editor34813
a46727,s46727,j14507,editor34814
a24215,s24215,j18468,editor34815
a86535,s86535,j14558,editor34816
a15887,s15887,j2685,editor34817
a77349,s77349,j11353,editor34818
a96733,s96733,j9790,editor34819
a62163,s62163,j13795,editor34820
a98923,s98923,j3939,editor34821
a39146,s39146,j3755,editor34822
a41109,s41109,j11851,editor34823
a100119,s100119,j19052,editor34824
a82637,s82637,j4025,editor34825
a22930,s22930,j10649,editor34826
a99607,s99607,c212,chair638
a60465,s60465,j7747,editor34827
a81042,s81042,j5256,editor34828
a58931,s58931,j16575,editor34829
a44351,s44351,j7324,editor34830
a8599,s8599,j4689,editor34831
a74244,s74244,j10497,editor34832
a63770,s63770,j474,editor34833
a66884,s66884,j18910,editor34834
a15992,s15992,j7255,editor34835
a40268,s40268,j14054,editor34836
a25615,s25615,j16450,editor34837
a90041,s90041,j10400,editor34838
a102013,s102013,j5753,editor34839
a5168,s5168,j2306,editor34840
a15130,s15130,j16781,editor34841
a79867,s79867,j8926,editor34842
a49772,s49772,j591,editor34843
a41654,s41654,j11308,editor34844
a41124,s41124,j836,editor34845
a69798,s69798,j11976,editor34846
a2677,s2677,j2117,editor34847
a81283,s81283,j3847,editor34848
a89231,s89231,j3507,editor34849
a97988,s97988,j4299,editor34850
a11142,s11142,j12435,editor34851
a61176,s61176,j12684,editor34852
a59943,s59943,j4944,editor34853
a99973,s99973,j16585,editor34854
a8799,s8799,j6212,editor34855
a84185,s84185,j6522,editor34856
a69527,s69527,j1381,editor34857
a45495,s45495,j11328,editor34858
a16021,s16021,j12847,editor34859
a47630,s47630,j367,editor34860
a105672,s105672,j6283,editor34861
a80622,s80622,j15687,editor34862
a3215,s3215,j6448,editor34863
a28689,s28689,c219,chair639
a62586,s62586,j8844,editor34864
a51856,s51856,j19875,editor34865
a82275,s82275,c72,chair640
a4835,s4835,j11712,editor34866
a69736,s69736,j2532,editor34867
a69044,s69044,j19658,editor34868
a34580,s34580,j10455,editor34869
a71666,s71666,j15290,editor34870
a36600,s36600,j17252,editor34871
a42566,s42566,j3176,editor34872
a18874,s18874,j14376,editor34873
a59419,s59419,j6416,editor34874
a93045,s93045,j5585,editor34875
a16805,s16805,j4802,editor34876
a59378,s59378,j14995,editor34877
a50213,s50213,j14222,editor34878
a38290,s38290,j4737,editor34879
a45173,s45173,j9767,editor34880
a95982,s95982,j12269,editor34881
a15897,s15897,j597,editor34882
a64676,s64676,j732,editor34883
a12961,s12961,j10333,editor34884
a14686,s14686,j17402,editor34885
a60786,s60786,j12389,editor34886
a105102,s105102,j11610,editor34887
a84772,s84772,j3135,editor34888
a86831,s86831,j1799,editor34889
a9311,s9311,j3208,editor34890
a40404,s40404,j17639,editor34891
a83256,s83256,j16266,editor34892
a54658,s54658,j11026,editor34893
a71871,s71871,j10983,editor34894
a22033,s22033,j12416,editor34895
a59909,s59909,j10710,editor34896
a46483,s46483,j16259,editor34897
a20451,s20451,j2846,editor34898
a43804,s43804,j10076,editor34899
a3854,s3854,j160,editor34900
a19719,s19719,j12861,editor34901
a45092,s45092,j5298,editor34902
a55646,s55646,j15806,editor34903
a18544,s18544,j7523,editor34904
a72763,s72763,j9490,editor34905
a13459,s13459,j7221,editor34906
a24328,s24328,j3460,editor34907
a75699,s75699,j6314,editor34908
a1404,s1404,j6299,editor34909
a100390,s100390,j14401,editor34910
a77056,s77056,j5618,editor34911
a6200,s6200,j12681,editor34912
a18143,s18143,j11271,editor34913
a63354,s63354,j18001,editor34914
a60818,s60818,j7579,editor34915
a46818,s46818,j6690,editor34916
a78973,s78973,j8795,editor34917
a49706,s49706,j3570,editor34918
a78398,s78398,j16535,editor34919
a101253,s101253,j1467,editor34920
a41698,s41698,j627,editor34921
a49563,s49563,j4078,editor34922
a55683,s55683,j14093,editor34923
a43670,s43670,j18087,editor34924
a62383,s62383,j6092,editor34925
a60600,s60600,j5050,editor34926
a41071,s41071,j10777,editor34927
a23531,s23531,j6254,editor34928
a53807,s53807,j8985,editor34929
a91152,s91152,j12097,editor34930
a74912,s74912,j13367,editor34931
a90432,s90432,j11906,editor34932
a80996,s80996,j13675,editor34933
a25075,s25075,j6319,editor34934
a92273,s92273,j19238,editor34935
a56084,s56084,j6344,editor34936
a42781,s42781,j5234,editor34937
a5739,s5739,j1066,editor34938
a22475,s22475,j4747,editor34939
a95188,s95188,c140,chair641
a90204,s90204,j9470,editor34940
a77245,s77245,j9903,editor34941
a22067,s22067,j1108,editor34942
a36663,s36663,j11254,editor34943
a89536,s89536,j13523,editor34944
a76413,s76413,j19874,editor34945
a19762,s19762,j12540,editor34946
a36590,s36590,j7844,editor34947
a4598,s4598,j19911,editor34948
a61774,s61774,j3484,editor34949
a2151,s2151,j13076,editor34950
a16497,s16497,j7594,editor34951
