journalID,journalRef,journal,year,volumeName,journalVID
j2016,2-s2.0-85181702361,Qinghua Daxue Xuebao/Journal of Tsinghua University,2024,journal2016,jv2016
j2017,2-s2.0-85183193372,Heliyon,2024,journal2017,jv2017
j2018,2-s2.0-85184660853,Physical Review B,2024,journal2018,jv2018
j2019,2-s2.0-85181741966,Qinghua Daxue Xuebao/Journal of Tsinghua University,2024,journal2019,jv2019
j2020,2-s2.0-85180419513,Engineering Structures,2024,journal2020,jv2020
j2021,2-s2.0-85180365877,Engineering Structures,2024,journal2021,jv2021
j2022,2-s2.0-85182270068,Surface and Coatings Technology,2024,journal2022,jv2022
j2023,2-s2.0-85182872966,Building and Environment,2024,journal2023,jv2023
j2024,2-s2.0-85185887239,Hydrology and Earth System Sciences,2024,journal2024,jv2024
j2025,2-s2.0-85181747405,Qinghua Daxue Xuebao/Journal of Tsinghua University,2024,journal2025,jv2025
j2026,2-s2.0-85183949147,Construction and Building Materials,2024,journal2026,jv2026
j2027,2-s2.0-85185221788,Journal of Clinical Investigation,2024,journal2027,jv2027
j2028,2-s2.0-85180405131,Energy,2024,journal2028,jv2028
j2029,2-s2.0-85185008165,Physical Review B,2024,journal2029,jv2029
j2030,2-s2.0-85182726962,Building and Environment,2024,journal2030,jv2030
j2031,2-s2.0-85184664009,Physical Review B,2024,journal2031,jv2031
j2032,2-s2.0-85180374510,Mechanical Systems and Signal Processing,2024,journal2032,jv2032
j2033,2-s2.0-85183899764,iScience,2024,journal2033,jv2033
j2034,2-s2.0-85184052393,Journal of Cleaner Production,2024,journal2034,jv2034
j2035,2-s2.0-85185235945,Optics Letters,2024,journal2035,jv2035
j2036,2-s2.0-85180555254,Energy,2024,journal2036,jv2036
j2037,2-s2.0-85181722378,Qinghua Daxue Xuebao/Journal of Tsinghua University,2024,journal2037,jv2037
j2038,2-s2.0-85179761851,Measurement: Journal of the International Measurement Confederation,2024,journal2038,jv2038
j2039,2-s2.0-85180409747,Energy,2024,journal2039,jv2039
j2040,2-s2.0-85181730813,Qinghua Daxue Xuebao/Journal of Tsinghua University,2024,journal2040,jv2040
j2041,2-s2.0-85181726699,Qinghua Daxue Xuebao/Journal of Tsinghua University,2024,journal2041,jv2041
j2042,2-s2.0-85181699109,Qinghua Daxue Xuebao/Journal of Tsinghua University,2024,journal2042,jv2042
j2043,2-s2.0-85183626216,Sensors and Actuators B: Chemical,2024,journal2043,jv2043
j2044,2-s2.0-85179616122,Applied Energy,2024,journal2044,jv2044
j2045,2-s2.0-85181568703,IEEE Photonics Technology Letters,2024,journal2045,jv2045
j2046,2-s2.0-85181543023,Materials Chemistry and Physics,2024,journal2046,jv2046
j2047,2-s2.0-85185159375,Chemical Engineering Journal,2024,journal2047,jv2047
j2048,2-s2.0-85184828646,Chinese General Practice,2024,journal2048,jv2048
j2049,2-s2.0-85179616480,Applied Energy,2024,journal2049,jv2049
j2050,2-s2.0-85181089853,Wear,2024,journal2050,jv2050
j2051,2-s2.0-85182278306,Building and Environment,2024,journal2051,jv2051
j2052,2-s2.0-85181686821,Qinghua Daxue Xuebao/Journal of Tsinghua University,2024,journal2052,jv2052
j2053,2-s2.0-85180013030,Materials Letters,2024,journal2053,jv2053
j2054,2-s2.0-85182912586,Computer Communications,2024,journal2054,jv2054
j2055,2-s2.0-85181800268,Environmental Pollution,2024,journal2055,jv2055
j2056,2-s2.0-85184034977,Chemical Engineering Journal,2024,journal2056,jv2056
j2057,2-s2.0-85181681091,Qinghua Daxue Xuebao/Journal of Tsinghua University,2024,journal2057,jv2057
j2058,2-s2.0-85181672420,Qinghua Daxue Xuebao/Journal of Tsinghua University,2024,journal2058,jv2058
j2059,2-s2.0-85183614442,Chemical Engineering Journal,2024,journal2059,jv2059
j2060,2-s2.0-85182179115,Journal of the Neurological Sciences,2024,journal2060,jv2060
j2061,2-s2.0-85183130968,Heliyon,2024,journal2061,jv2061
j2062,2-s2.0-85184210136,Heliyon,2024,journal2062,jv2062
j2063,2-s2.0-85184773907,Chemical Engineering Journal,2024,journal2063,jv2063
j2064,2-s2.0-85181667117,Qinghua Daxue Xuebao/Journal of Tsinghua University,2024,journal2064,jv2064
j2065,2-s2.0-85182870232,iScience,2024,journal2065,jv2065
j2066,2-s2.0-85183484880,Heliyon,2024,journal2066,jv2066
j2067,2-s2.0-85181172873,Acta Materialia,2024,journal2067,jv2067
j2068,2-s2.0-85184027077,Journal of Cleaner Production,2024,journal2068,jv2068
j2069,2-s2.0-85181718579,Qinghua Daxue Xuebao/Journal of Tsinghua University,2024,journal2069,jv2069
j2070,2-s2.0-85181659033,Water Research,2024,journal2070,jv2070
j2071,2-s2.0-85183521132,Chemical Engineering Journal,2024,journal2071,jv2071
j2072,2-s2.0-85183455384,Construction and Building Materials,2024,journal2072,jv2072
j2073,2-s2.0-85182029996,Qinghua Daxue Xuebao/Journal of Tsinghua University,2024,journal2073,jv2073
j2074,2-s2.0-85183914730,Nature,2024,journal2074,jv2074
j2075,2-s2.0-85181739579,Acta Materialia,2024,journal2075,jv2075
j2076,2-s2.0-85182597765,Building and Environment,2024,journal2076,jv2076
j2077,2-s2.0-85180406808,Mechanical Systems and Signal Processing,2024,journal2077,jv2077
j2078,2-s2.0-85180529230,Energy,2024,journal2078,jv2078
j2079,2-s2.0-85182274049,Building and Environment,2024,journal2079,jv2079
j2080,2-s2.0-85180376604,Energy,2024,journal2080,jv2080
j2081,2-s2.0-85179892477,Environmental Research,2024,journal2081,jv2081
j2082,2-s2.0-85182897680,International Immunopharmacology,2024,journal2082,jv2082
j2083,2-s2.0-85179894536,Engineering Structures,2024,journal2083,jv2083
j2084,2-s2.0-85181759319,Qinghua Daxue Xuebao/Journal of Tsinghua University,2024,journal2084,jv2084
j2085,2-s2.0-85184020540,Energy Conversion and Management,2024,journal2085,jv2085
j2086,2-s2.0-85178915755,Advanced Science,2024,journal2086,jv2086
j2087,2-s2.0-85181558318,IEEE Sensors Journal,2024,journal2087,jv2087
j2088,2-s2.0-85183894017,Heliyon,2024,journal2088,jv2088
j2089,2-s2.0-85181744224,Qinghua Daxue Xuebao/Journal of Tsinghua University,2024,journal2089,jv2089
j2090,2-s2.0-85179889232,Energy,2024,journal2090,jv2090
j2091,2-s2.0-85186102747,Earth Surface Dynamics,2024,journal2091,jv2091
j2092,2-s2.0-85181731548,Qinghua Daxue Xuebao/Journal of Tsinghua University,2024,journal2092,jv2092
j2093,2-s2.0-85185578456,Xitong Fangzhen Xuebao / Journal of System Simulation,2024,journal2093,jv2093
j2094,2-s2.0-85183571439,International Journal of Disaster Risk Reduction,2024,journal2094,jv2094
j2095,2-s2.0-85183143738,Chemical Engineering Journal,2024,journal2095,jv2095
j2096,2-s2.0-85179895458,Energy,2024,journal2096,jv2096
j2097,2-s2.0-85181756398,Qinghua Daxue Xuebao/Journal of Tsinghua University,2024,journal2097,jv2097
j2098,2-s2.0-85182903725,Chemical Engineering Journal,2024,journal2098,jv2098
j2099,2-s2.0-85180494889,International Journal of Hydrogen Energy,2024,journal2099,jv2099
j2100,2-s2.0-85174159686,International Journal of Mechanical Sciences,2024,journal2100,jv2100
j2101,2-s2.0-85178968101,Advanced Materials,2024,journal2101,jv2101
j2102,2-s2.0-85183993236,Dianli Xitong Zidonghua/Automation of Electric Power Systems,2024,journal2102,jv2102
j2103,2-s2.0-85182889205,Electrochimica Acta,2024,journal2103,jv2103
j2104,2-s2.0-85182885486,Journal of Climate,2024,journal2104,jv2104
j2105,2-s2.0-85184169891,Industrial Lubrication and Tribology,2024,journal2105,jv2105
j2106,2-s2.0-85184849975,Optics Express,2024,journal2106,jv2106
j2107,2-s2.0-85175540015,Advanced Functional Materials,2024,journal2107,jv2107
j2108,2-s2.0-85184023197,Dianli Xitong Zidonghua/Automation of Electric Power Systems,2024,journal2108,jv2108
j2109,2-s2.0-85178599167,International Journal of Hydrogen Energy,2024,journal2109,jv2109
j2110,2-s2.0-85168682299,IEEE Internet of Things Journal,2024,journal2110,jv2110
j2111,2-s2.0-85185542852,Journal of Intelligent and Fuzzy Systems,2024,journal2111,jv2111
j2112,2-s2.0-85184833132,Science,2024,journal2112,jv2112
j2113,2-s2.0-85185132728,BMJ Open,2024,journal2113,jv2113
j2114,2-s2.0-85184534186,Proceedings of the National Academy of Sciences of the United States of America,2024,journal2114,jv2114
j2115,2-s2.0-85182009601,Biomacromolecules,2024,journal2115,jv2115
j2116,2-s2.0-85184819480,Environmental Science and Technology,2024,journal2116,jv2116
j2117,2-s2.0-85185159277,Construction and Building Materials,2024,journal2117,jv2117
j2118,2-s2.0-85185006291,Optics Express,2024,journal2118,jv2118
j2119,2-s2.0-85182200612,Angewandte Chemie - International Edition,2024,journal2119,jv2119
j2120,2-s2.0-85179008600,Waste Management,2024,journal2120,jv2120
j2121,2-s2.0-85182573331,Macromolecules,2024,journal2121,jv2121
j2122,2-s2.0-85179113321,Applied Thermal Engineering,2024,journal2122,jv2122
j2123,2-s2.0-85185408544,Applied Optics,2024,journal2123,jv2123
j2124,2-s2.0-85169685767,IEEE Internet of Things Journal,2024,journal2124,jv2124
j2125,2-s2.0-85182195210,Angewandte Chemie - International Edition,2024,journal2125,jv2125
j2126,2-s2.0-85178963544,Advanced Materials,2024,journal2126,jv2126
j2127,2-s2.0-85179406893,Applied Energy,2024,journal2127,jv2127
j2128,2-s2.0-85184591227,Journal of the American Chemical Society,2024,journal2128,jv2128
j2129,2-s2.0-85184150722,Biomedical Optics Express,2024,journal2129,jv2129
j2130,2-s2.0-85175039812,Advanced Optical Materials,2024,journal2130,jv2130
j2131,2-s2.0-85173009798,IEEE Internet of Things Journal,2024,journal2131,jv2131
j2132,2-s2.0-85178342597,Applied Energy,2024,journal2132,jv2132
j2133,2-s2.0-85171559784,IEEE Internet of Things Journal,2024,journal2133,jv2133
j2134,2-s2.0-85179313093,Advanced Materials Interfaces,2024,journal2134,jv2134
j2135,2-s2.0-85185008970,Applied Physics Letters,2024,journal2135,jv2135
j2136,2-s2.0-85185209209,Nature communications,2024,journal2136,jv2136
j2137,2-s2.0-85177204759,Journal of Differential Equations,2024,journal2137,jv2137
j2138,2-s2.0-85179133733,Engineering Structures,2024,journal2138,jv2138
j2139,2-s2.0-85178912571,Advanced Materials,2024,journal2139,jv2139
j2140,2-s2.0-85179004300,Engineering Structures,2024,journal2140,jv2140
j2141,2-s2.0-85178580345,International Journal of Hydrogen Energy,2024,journal2141,jv2141
j2142,2-s2.0-85184917260,ACS Applied Materials and Interfaces,2024,journal2142,jv2142
j2143,2-s2.0-85185533132,Journal of Intelligent and Fuzzy Systems,2024,journal2143,jv2143
j2144,2-s2.0-85176234532,Fuel,2024,journal2144,jv2144
j2145,2-s2.0-85186073049,Atmospheric Chemistry and Physics,2024,journal2145,jv2145
j2146,2-s2.0-85179118717,Environmental Research,2024,journal2146,jv2146
j2147,2-s2.0-85177546232,Carbohydrate Polymers,2024,journal2147,jv2147
j2148,2-s2.0-85184996085,Journal of Chemical Physics,2024,journal2148,jv2148
j2149,2-s2.0-85182566188,Journal of Chemical Information and Modeling,2024,journal2149,jv2149
j2150,2-s2.0-85178327195,Applied Thermal Engineering,2024,journal2150,jv2150
j2151,2-s2.0-85175333233,Advanced Functional Materials,2024,journal2151,jv2151
j2152,2-s2.0-85185222456,ACM International Conference Proceeding Series,2024,journal2152,jv2152
j2153,2-s2.0-85158165615,Nankai Business Review International,2024,journal2153,jv2153
j2154,2-s2.0-85179885753,Neurocomputing,2024,journal2154,jv2154
j2155,2-s2.0-85183024954,Industrial Lubrication and Tribology,2024,journal2155,jv2155
j2156,2-s2.0-85184920943,ACS Applied Polymer Materials,2024,journal2156,jv2156
j2157,2-s2.0-85171530727,IEEE Internet of Things Journal,2024,journal2157,jv2157
j2158,2-s2.0-85181684915,Industrial Lubrication and Tribology,2024,journal2158,jv2158
j2159,2-s2.0-85178930673,Advanced Materials,2024,journal2159,jv2159
j2160,2-s2.0-85185005394,Applied Physics Letters,2024,journal2160,jv2160
j2161,2-s2.0-85184825688,Inorganic Chemistry,2024,journal2161,jv2161
j2162,2-s2.0-85179584003,Engineering Structures,2024,journal2162,jv2162
j2163,2-s2.0-85178488188,Applied Energy,2024,journal2163,jv2163
j2164,2-s2.0-85171300073,Computer-Aided Civil and Infrastructure Engineering,2024,journal2164,jv2164
j2165,2-s2.0-85185329786,Optics Express,2024,journal2165,jv2165
j2166,2-s2.0-85184810190,Nano Letters,2024,journal2166,jv2166
j2167,2-s2.0-85184785984,Nature communications,2024,journal2167,jv2167
j2168,2-s2.0-85178874522,Advanced Materials,2024,journal2168,jv2168
j2169,2-s2.0-85185865716,Physical review letters,2024,journal2169,jv2169
j2170,2-s2.0-85178183707,Journal of Hazardous Materials,2024,journal2170,jv2170
j2171,2-s2.0-85173473522,Small,2024,journal2171,jv2171
j2172,2-s2.0-85184831313,Environmental Science and Technology,2024,journal2172,jv2172
j2173,2-s2.0-85175557692,Fuel,2024,journal2173,jv2173
j2174,2-s2.0-85177594534,Journal of Hazardous Materials,2024,journal2174,jv2174
j2175,2-s2.0-85184827454,Langmuir,2024,journal2175,jv2175
j2176,2-s2.0-85169670596,Journal of Business and Industrial Marketing,2024,journal2176,jv2176
j2177,2-s2.0-85174809981,International Journal of Mechanical Sciences,2024,journal2177,jv2177
j2178,2-s2.0-85184725022,Journal of global health,2024,journal2178,jv2178
j2179,2-s2.0-85178243377,Advanced Materials,2024,journal2179,jv2179
j2180,2-s2.0-85173746453,Small,2024,journal2180,jv2180
j2181,2-s2.0-85175656250,Fuel,2024,journal2181,jv2181
j2182,2-s2.0-85174325940,International Journal of Mechanical Sciences,2024,journal2182,jv2182
j2183,2-s2.0-85182273878,Electrochimica Acta,2024,journal2183,jv2183
j2184,2-s2.0-85185008514,Optics Express,2024,journal2184,jv2184
j2185,2-s2.0-85184316558,ACS Nano,2024,journal2185,jv2185
j2186,2-s2.0-85183586539,Journal of Cleaner Production,2024,journal2186,jv2186
j2187,2-s2.0-85184938340,Science,2024,journal2187,jv2187
j2188,2-s2.0-85181918091,Angewandte Chemie - International Edition,2024,journal2188,jv2188
j2189,2-s2.0-85184827129,Environmental Science and Technology,2024,journal2189,jv2189
j2190,2-s2.0-85178415860,Advanced Materials,2024,journal2190,jv2190
j2191,2-s2.0-85178327982,Applied Energy,2024,journal2191,jv2191
j2192,2-s2.0-85144238486,Nankai Business Review International,2024,journal2192,jv2192
j2193,2-s2.0-85185529914,Journal of Intelligent and Fuzzy Systems,2024,journal2193,jv2193
j2194,2-s2.0-85169665583,IEEE Internet of Things Journal,2024,journal2194,jv2194
j2195,2-s2.0-85181184039,China as Number One?: The Emerging Values of a Rising Power,2024,journal2195,jv2195
j2196,2-s2.0-85177164957,Journal of Algebra,2024,journal2196,jv2196
j2197,2-s2.0-85184695716,Science,2024,journal2197,jv2197
j2198,2-s2.0-85179132685,Engineering Structures,2024,journal2198,jv2198
j2199,2-s2.0-85175457373,International Journal of Mechanical Sciences,2024,journal2199,jv2199
j2200,2-s2.0-85184271457,American Political Science Review,2024,journal2200,jv2200
j2201,2-s2.0-85124359699,International Journal of Productivity and Performance Management,2024,journal2201,jv2201
j2202,2-s2.0-85184288690,Journal of the American Heart Association,2024,journal2202,jv2202
j2203,2-s2.0-85186112812,Plasma Sources Science and Technology,2024,journal2203,jv2203
j2204,2-s2.0-85182606921,Engineering Fracture Mechanics,2024,journal2204,jv2204
j2205,2-s2.0-85178616163,International Journal of Hydrogen Energy,2024,journal2205,jv2205
j2206,2-s2.0-85184720983,Zhonghua yi xue za zhi,2024,journal2206,jv2206
j2207,2-s2.0-85181709957,Chinese Management Studies,2024,journal2207,jv2207
j2208,2-s2.0-85151469822,Chinese Management Studies,2024,journal2208,jv2208
j2209,2-s2.0-85178482043,Advanced Materials,2024,journal2209,jv2209
j2210,2-s2.0-85185007091,Journal of Chemical Physics,2024,journal2210,jv2210
j2211,2-s2.0-85175432082,Journal of Hazardous Materials,2024,journal2211,jv2211
j2212,2-s2.0-85183484962,Organic Letters,2024,journal2212,jv2212
j2213,2-s2.0-85184430097,Nature communications,2024,journal2213,jv2213
j2214,2-s2.0-85183056368,International Journal of Climate Change Strategies and Management,2024,journal2214,jv2214
j2215,2-s2.0-85178647905,Colloids and Surfaces A: Physicochemical and Engineering Aspects,2024,journal2215,jv2215
j2216,2-s2.0-85183325621,Construction and Building Materials,2024,journal2216,jv2216
j2217,2-s2.0-85183745021,ACS ES and T Engineering,2024,journal2217,jv2217
j2218,2-s2.0-85179814868,International Journal of Hydrogen Energy,2024,journal2218,jv2218
j2219,2-s2.0-85178182253,Advanced Science,2024,journal2219,jv2219
j2220,2-s2.0-85186114425,Sustainability (Switzerland),2024,journal2220,jv2220
j2221,2-s2.0-85184520980,Nano Letters,2024,journal2221,jv2221
j2222,2-s2.0-85184841821,Zhongguo Dianji Gongcheng Xuebao/Proceedings of the Chinese Society of Electrical Engineering,2024,journal2222,jv2222
j2223,2-s2.0-85165645142,Chinese Journal of Tissue Engineering Research,2024,journal2223,jv2223
j2224,2-s2.0-85183165897,Journal of Organic Chemistry,2024,journal2224,jv2224
j2225,2-s2.0-85182979460,Nature,2024,journal2225,jv2225
j2226,2-s2.0-85175310060,Journal of Hazardous Materials,2024,journal2226,jv2226
j2227,2-s2.0-85182600524,Construction and Building Materials,2024,journal2227,jv2227
j2228,2-s2.0-85183049959,Analytical Chemistry,2024,journal2228,jv2228
j2229,2-s2.0-85186123806,Physics of Fluids,2024,journal2229,jv2229
j2230,2-s2.0-85184990916,Physical Review Letters,2024,journal2230,jv2230
j2231,2-s2.0-85186115629,Journal of the Optical Society of America B: Optical Physics,2024,journal2231,jv2231
j2232,2-s2.0-85184281157,Organic Letters,2024,journal2232,jv2232
j2233,2-s2.0-85180415343,Journal of Electrochemical Energy Conversion and Storage,2024,journal2233,jv2233
j2234,2-s2.0-85179928985,Advanced Materials Technologies,2024,journal2234,jv2234
j2235,2-s2.0-85184298762,ACS Nano,2024,journal2235,jv2235
j2236,2-s2.0-85184105298,Global health research and policy,2024,journal2236,jv2236
j2237,2-s2.0-85184518851,Nano Letters,2024,journal2237,jv2237
j2238,2-s2.0-85181761415,Engineering Fracture Mechanics,2024,journal2238,jv2238
j2239,2-s2.0-85177481199,Journal of Physics D: Applied Physics,2024,journal2239,jv2239
j2240,2-s2.0-85180934306,Industrial and Engineering Chemistry Research,2024,journal2240,jv2240
j2241,2-s2.0-85183994713,Industrial and Engineering Chemistry Research,2024,journal2241,jv2241
j2242,2-s2.0-85184885865,Nanoscale,2024,journal2242,jv2242
j2243,2-s2.0-85181237941,Angewandte Chemie - International Edition,2024,journal2243,jv2243
j2244,2-s2.0-85177045502,Chemical Engineering Science,2024,journal2244,jv2244
